"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10375","Perform multiple searches from top menu","chromium","Thu Oct 31 01:13:13 GMT 2024","failed","Thu Oct 31 01:13:23 GMT 2024","","search.spec.js","",""
