"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6168","Perform multiple searches from top menu","chromium","Wed Nov 06 01:10:07 GMT 2024","failed","Wed Nov 06 01:10:13 GMT 2024","","search.spec.js","",""
